,OBJID,RA_PSEUDOHOST,DEC_PSEUDOHOST,Z,ZERR,ZWARN,DELTACHI2,SPECTYPE
102,T202105031451333m023945,222.8892147,-2.66330439,,,,,
103,T202104061446511m012618,221.71288423,-1.43860223,0.455561647650486,5.35279613479031e-05,0,1684.95026142895,GALAXY
104,A202103221437327p002223,219.38641324,0.37319317,0.629527053525566,8.89392654567694e-05,0,155.548412835225,GALAXY
105,A202103221411363p015959,212.90121415,1.99988282,0.268742870133657,4.19529501281773e-06,0,4028.56959962845,GALAXY
106,T202104151423211m024655,215.83806518,-2.78244524,,,,,
107,T202105241209215m011243,182.33692982,-1.21308163,,,,,
108,A202105061400244p050138,210.10193278,5.02712265,0.246550489684724,5.30746662054521e-05,0,154.793955853209,GALAXY
109,A202104151416348m013431,214.14479195,-1.5753973,0.120736601052078,3.16921649168853e-05,0,832.776858184487,GALAXY
110,T202105241157490p002832,179.45542685,0.47603117,,,,,
111,T202104291421131p004942,215.30515596,0.82866166,,,,,
112,T202104151452023p014255,223.00800915,1.71260681,,,,,
113,A202103221413127m004507,213.30289158,-0.75221246,0.0701012150638749,6.24762816668135e-06,0,12380.7743868446,GALAXY
114,A202105061434386m021422,218.66112158,-2.23969109,,,,,
115,T202105241159018m001802,179.75797079,-0.30239597,,,,,
116,A202105241209529p005727,182.4706817,0.95739229,0.432395807869177,1.23902208853842e-05,0,2313.04726004601,GALAXY
117,A202104061447404m011001,221.9184984,-1.1672312,,,,,
118,A202104151454300m000754,223.62529006,-0.13160778,,,,,
119,T202106021424518p001145,216.2164806,0.19589372,0.324331624432826,9.4791278547182e-05,0,74.6867517419159,GALAXY
120,A202104181440423m014321,220.17651864,-1.72262835,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
121,T202106021442286m035936,220.61895163,-3.99332767,,,,,
122,A202104091442106p001825,220.54464064,0.30688346,,,,,
123,T202105271216387m015646,184.15957846,-1.94367857,,,,,
124,T202105121429255p013409,217.35672564,1.56899642,0.203861430627542,9.95733367267453e-06,0,3239.89604666084,GALAXY
125,A202104061427401p030540,216.91712629,3.09446744,0.221719967757882,2.03100775117319e-05,0,2549.92756786942,QSO
126,T202104271210304p013519,182.62682935,1.58900402,,,,,
127,A202104151445069p020947,221.27886864,2.16330914,,,,,
128,T202103221431592m030122,217.99569005,-3.02374295,0.203576298667041,3.97944533372833e-05,0,867.493205018342,GALAXY
129,A202106021416199m002120,214.08293524,-0.3556705,,,,,
130,A202104061409528m011306,212.46988268,-1.21866069,,,,,
131,A202105271212234m002726,183.09754652,-0.45753132,,,,,
132,A202104031432146p012014,218.06104512,1.33750967,0.136424552344881,3.64799436973382e-05,0,1338.47580822092,GALAXY
133,A202104271201259p003735,180.35815348,0.62634059,0.208931545621864,3.45603182570676e-06,0,8882.69498968124,GALAXY
134,T202103221420047m010147,215.0183465,-1.03330794,,,,,
135,T202106021440559m025615,220.23383949,-2.93593324,0.141433037172929,9.68154743746836e-06,0,1586.77063512802,GALAXY
136,A202105241208332p012030,182.13849191,1.34184844,,,,,
137,T202104061428382p003313,217.1576,0.5531,0.00517409868430454,2.36840101917143e-06,0,7323.24858886592,GALAXY
138,T202103221451132m005529,222.80539752,-0.9252366,,,,,
139,T202106021409475p004534,212.44817059,0.75903614,0.25727245793622,8.6196750706376e-05,0,979.797485967167,GALAXY
140,T202104151450436m020305,222.68242405,-2.05345558,,,,,
141,T202103221427560p001243,216.98357144,0.21349361,,,,,
142,T202104151445386p015238,221.41037097,1.87787394,1.2049583871607,5.0045550136559e-05,0,211.427098244429,GALAXY
143,A202104271159003p002625,179.75142719,0.44035209,0.257013756982531,3.31222939718981e-05,0,4690.27186353505,QSO
144,T202104091421452p005218,215.44030686,0.87608038,,,,,
145,T202105271211019p001234,182.75762019,0.2111433,,,,,
146,A202103281416231m010443,214.0962,-1.0789,0.145032370820773,6.40328709260126e-05,0,989.406974723563,GALAXY
147,A202105301206219m000051,181.59164596,-0.01445286,,,,,
148,A202104061416074p015639,214.03089153,1.94423588,,,,,
149,A202105301416541p015239,214.2254499,1.87764681,0.0533763359162308,7.54061334340112e-05,0,82.5005383117823,GALAXY
150,T202103221437393p013929,219.41308529,1.65940941,,,,,
151,A202105301449052p011550,222.2717515,1.26406512,,,,,
152,A202105241205187p001233,181.32794647,0.2092435,0.536692756717853,4.64397804367415e-05,0,251.266854539514,GALAXY
153,A202105121417382p014813,214.4092977,1.80360602,,,,,
154,T202106021356135p051038,209.05584525,5.18030214,,,,,
155,A202104061444531m034147,221.22123394,-3.69654828,0.191555305148202,1.39397718438393e-05,0,1377.58705931157,GALAXY
156,T202103221414411p013138,213.67177777,1.52152801,,,,,
157,A202105121432314p003434,218.13106199,0.57604769,,,,,
158,T202105061430142p031643,217.55919132,3.27831709,0.409986351571524,6.58642242531802e-05,0,66.1968350596726,GALAXY
159,A202103221415411m034637,213.92168877,-3.77698292,,,,,
160,A202103221415434p012141,213.93094223,1.36162095,,,,,
161,A202105181413593p002256,213.4969524,0.38225672,0.190888657056074,7.10909873762636e-05,0,490.135314800777,GALAXY
162,T202105241156281p003817,179.11757898,0.63781135,,,,,
163,A202103221437253m032002,219.35555292,-3.33400701,,,,,
164,A202104271202016p005013,180.50664774,0.83709272,0.517319096836156,8.00809270728774e-05,0,1279.67914124578,GALAXY
165,A202104061415208m013737,213.8369,-1.6272,0.204458397110269,6.43462265119729e-05,0,374.373700390104,GALAXY
166,T202105151443595m004309,220.99814823,-0.71904037,,,,,
167,T202103221437435m020816,219.43019093,-2.14048912,0.08792953132111,1.75678141277187e-05,0,16882.0990235284,GALAXY
168,T202103221452306m015100,223.12760219,-1.84964649,,,,,
169,A202105181455349p005501,223.89569595,0.91712556,,,,,
170,A202105241202575m001542,180.73965776,-0.26178648,,,,,
171,A202105241159360p001321,179.90015347,0.22249419,,,,,
172,A202105031442409p022214,220.67039324,2.37055865,,,,,
173,T202103281440408p014229,220.17,1.7079,0.0932762462240166,5.22896624798091e-06,0,1820.12520390749,GALAXY
174,A202104271211446p011805,182.93605325,1.30140484,2.19674100575893,0.00018532159203225,0,5388.6053641513,QSO
175,A202104181442268m015336,220.61186667,-1.89351862,,,,,
176,T202104061410268m003625,212.61162938,-0.60715648,1.36705402760354,0.000109579095977063,4,3.40801248699427,GALAXY
177,T202106021357283p051555,209.36881598,5.26633807,,,,,
178,A202104121413249p002153,213.35386768,0.36475938,0.377842735918421,4.38902792668727e-05,0,834.746933210641,GALAXY
179,T202103221426100m021648,216.54210377,-2.27965443,0.119789066989219,1.63251071359361e-05,0,228.888660475612,GALAXY
180,A202105271201456p004414,180.44008606,0.73730849,,,,,
181,A202104061411100m003627,212.79160386,-0.60768312,0.29121544058604,6.58003938217169e-05,0,183.766509002075,GALAXY
182,A202103221444205m002735,221.08561814,-0.45995326,1.66827289971737,8.96235977714882e-05,4,7.28926661610603,GALAXY
183,T202105271158045m012917,179.51836631,-1.48902254,0.256151819332926,0.000165391262777392,0,32.4845190695487,GALAXY
184,A202103221415581p020343,213.99237266,2.06223162,,,,,
185,T202103221422216m001038,215.59003868,-0.17694174,0.0739034095264769,8.7248795625049e-06,0,659.329391315579,GALAXY
186,T202105031409274m035241,212.3639644,-3.87827181,0.186663468980021,3.62973567824817e-05,0,1637.18105370738,GALAXY
187,T202104061417262m022603,214.3588,-2.4342,0.335688609081233,6.49842082344077e-05,0,101.277397688478,GALAXY
188,A202105031418147m021738,214.56118311,-2.29426958,0.0928353635147953,9.43104950671068e-06,0,6589.25704824924,GALAXY
189,T202105121427568m032611,216.98729937,-3.4367051,,,,,
190,T202105121426101m033357,216.54279538,-3.56635821,,,,,
191,T202103221429180p010855,217.32472632,1.14866447,0.324599255994951,1.2673126452572e-05,0,850.738332033157,GALAXY
192,T202104181421408m034823,215.4199733,-3.80671922,,,,,
193,A202103221435424m001446,218.926798,-0.24640957,0.209983554965251,1.68240531061437e-05,0,2298.62353887595,GALAXY
194,A202105061358535p051046,209.7234612,5.17953343,,,,,
195,A202105271212422p012131,183.1757426,1.35872664,,,,,
196,T202104061445462m034452,221.4406945,-3.74462572,,,,,
197,A202106021406348m020813,211.64513238,-2.13711469,,,,,
198,A202105151445068p012056,221.27842565,1.34897735,0.364847256400657,3.88489415989439e-05,0,325.996259436011,GALAXY
199,T202105061449334m033318,222.38666989,-3.55372364,,,,,
200,T202105121446584p005442,221.74422852,0.91145307,,,,,
201,A202103281441275m030432,220.3646,-3.0758,0.183656473296674,3.60322740449494e-05,0,911.429530255497,GALAXY
202,T202105031359093p063735,209.78716266,6.6231564,,,,,
203,T202105241215387p003025,183.90854225,0.5064638,,,,,
204,T202105031435063p004233,218.77631631,0.70905748,,,,,
205,T202105241207475m012237,181.94974695,-1.37706321,,,,,
206,A202104061407471p000850,211.94615241,0.14741565,,,,,
207,A202105271211301p003501,182.87534067,0.58380445,0.212734774095299,1.88192078504845e-05,0,649.374882027507,GALAXY
208,A202104271206107p015810,181.5445547,1.96963501,0.297297471026957,1.16539191854929e-05,0,641.238956689835,GALAXY
209,T202105031425150m023459,216.31296755,-2.58378313,0.357497976034221,7.46606662281517e-06,0,868.106066703796,GALAXY
210,T202104151413276p011316,213.36445179,1.22107407,0.306513544736428,1.05799273317633e-05,0,803.020841121674,GALAXY
211,T202104151439387p005523,219.91189114,0.92293812,0.202443961079969,5.83974489474122e-05,4,5.40361781790853,GALAXY
212,T202105241208157m022003,182.06523386,-2.33370034,,,,,
213,A202103221410376p013632,212.65660908,1.60899235,,,,,
214,A202105301213255p001415,183.35635823,0.23735516,,,,,
215,A202104271201320p005732,180.38344872,0.9592133,0.0821111374143026,1.04947409429197e-05,0,1706.57492761077,GALAXY
216,T202104061432274p031857,218.11455731,3.31582247,0.249450328971302,8.0451141422606e-05,0,135.776442565955,GALAXY
217,A202105121431399m005958,217.91678772,-0.99969023,0.137162445802379,8.09105568754999e-06,0,1185.39132261276,GALAXY
218,A202106021420130p003516,215.05427259,0.58760052,,,,,
219,A202105271200052m013942,180.02164322,-1.66172704,,,,,
220,A202104091448039p011452,222.0163,1.2477,0.486825456852888,7.4776472231855e-05,0,926.770385079086,GALAXY
221,T202104061435210m013022,218.83605769,-1.50616085,,,,,
222,A202104061416461m014815,214.19232181,-1.80426179,0.710077570036145,3.00609107842463e-05,0,637.280381798744,GALAXY
223,T202104271159069m022015,179.77683018,-2.33646588,,,,,
224,T202104271213064p001246,183.27632752,0.21288718,,,,,
225,T202104061417206m011057,214.33772323,-1.18279682,,,,,
226,A202105301157229m004704,179.34561523,-0.78487256,0.188983839773931,2.98706664734396e-06,0,10049.1485743523,GALAXY
227,A202103221449288m002248,222.37021375,-0.38027478,,,,,
228,A202105271407035p044205,211.76470033,4.70153307,,,,,
229,T202104061430195m014101,217.5811142,-1.68389618,0.240960668791667,2.11140311780518e-05,0,1091.85079848766,GALAXY
230,T202105181428159m015855,217.06491595,-1.9825165,0.0545758790597593,1.20976179095876e-05,0,20913.1755602513,GALAXY
231,A202105181430060m034612,217.52520304,-3.77020865,0.328589237543472,2.20405693064085e-05,0,4717.68358503282,QSO
232,A202105271215282p004544,183.86774669,0.7621877,,,,,
233,A202103221422364m011342,215.65178674,-1.22848773,0.155230418547575,7.66518217504272e-06,0,901.602761626244,GALAXY
234,A202105301417307p013654,214.37808815,1.61498109,0.0771963326118208,2.252053847499e-05,0,370.787319989409,GALAXY
235,A202105301409258p012835,212.35739101,1.4762242,0.308969208821248,6.76654006134986e-05,0,141.015800032765,GALAXY
236,T202105121422252m004617,215.60411575,-0.77206419,,,,,
237,A202104061413211p023010,213.338,2.5027,0.146657342130743,3.0592139978796e-05,0,794.146011488512,GALAXY
238,A202103221453039m024020,223.26684017,-2.6723253,0.0745002721186329,1.16911030616058e-05,0,317.099145032465,GALAXY
239,A202105271216378p015014,184.1578191,1.83728,,,,,
240,T202106021406385m010717,211.66014417,-1.1217122,0.303501588831872,1.15552346570879e-05,0,1743.94717884064,GALAXY
241,T202105271214513m015956,183.71453343,-1.99677273,,,,,
242,T202104061415068p022542,213.77744947,2.43066939,,,,,
243,A202103221415141m004911,213.80877082,-0.82013542,0.150124834995544,2.87950230150444e-06,0,10961.2267560959,GALAXY
244,T202104251436230m003503,219.09634832,-0.58476128,0.0819947107621277,2.32997187034002e-06,0,17285.2678756714,GALAXY
245,T202104061422213p002753,215.58890751,0.46522943,-0.00199570145091582,4.13115987161332e-48,1570,1.94266889222573e+84,STAR
246,A202104151437257m001637,219.35721135,-0.27736655,,,,,
247,A202104091429143p000135,217.30976616,0.02659934,,,,,
248,A202104061412106p002806,213.04421272,0.46846844,,,,,
249,T202104061413549p014905,213.47968587,1.81829398,0.0557053515429713,8.23348115336033e-06,0,1826.89220945537,GALAXY
250,T202104061419463p014415,214.94224664,1.73751109,,,,,
251,T202103221445228m022011,221.34490375,-2.33655856,,,,,
252,A202105121443161p003209,220.81720904,0.535876,0.241628490446724,3.23830380243632e-05,0,525.981694258749,GALAXY
253,A202103221444178m000231,221.07449424,-0.04220787,0.28695912268959,3.83306654117036e-05,0,168.552368335426,GALAXY
254,A202105271217507p001116,184.46120974,0.18796643,,,,,
255,T202106021419252m035908,214.8553283,-3.98636221,0.226034367995916,8.48180802417546e-06,0,865.233634710312,GALAXY
256,A202104091422143m000443,215.55954529,-0.0790186,0.134118193367559,3.96664590662757e-06,0,6407.66680765152,GALAXY
257,T202104091434066p020359,218.52787794,2.06615558,0.186162042128209,4.11907308605339e-05,0,24.326235383749,GALAXY
258,A202104181436312p001126,219.1301146,0.19050348,,,,,
259,A202103221430059m013946,217.52470263,-1.66320234,,,,,
260,A202104061408579m005300,212.24117463,-0.88338772,0.635929993172099,6.16206316470086e-05,0,1455.75923077762,QSO
261,A202104121456189m011559,224.078938,-1.26660836,0.494336881220588,0.000119503066859254,0,265.756219377741,GALAXY
262,T202105181442385m025935,220.66082403,-2.99284472,,,,,
263,A202104091431129p002626,217.8036,0.4407,0.159804752333264,3.18537262519746e-06,0,7080.3829035759,GALAXY
264,A202104271207038p001622,181.76603867,0.2728374,0.372148401769606,6.05162473099692e-05,0,1946.7514275685,GALAXY
265,A202104061426190m013116,216.5794,-1.5213,0.264062396304624,3.68169898088966e-05,0,501.640239952132,QSO
266,T202104061446388p012450,221.66187216,1.41434447,,,,,
267,T202106021437535m004239,219.47327706,-0.71125257,,,,,
268,T202105121434539m025812,218.72549695,-2.96980589,,,,,
269,A202105181418520m021041,214.71679231,-2.17843807,,,,,
270,T202103221418159p005318,214.56915177,0.89207473,,,,,
271,A202105241201374p022051,180.40582275,2.34757908,0.592774294445241,4.10865984229743e-05,0,1568.66789985448,QSO
272,T202105121442475p005536,220.69636518,0.92540991,,,,,
273,T202104061412176m021122,213.07335759,-2.19023773,0.289494030910149,1.14364048338235e-05,0,1758.46459650993,GALAXY
274,T202105271216236m001139,184.09721985,-0.19494065,0.433155554420698,3.97335013510814e-05,0,3652.58335962147,GALAXY
275,A202104061447217m010548,221.84076048,-1.09695833,,,,,
276,A202105271206408p021440,181.67021406,2.24464758,,,,,
277,A202104271201578p004151,180.49077278,0.69739552,0.255805667605795,8.92058506721878e-05,0,731.662767984904,GALAXY
278,T202103221418312m020724,214.63022131,-2.12257363,0.124511682162404,9.52006308985508e-06,0,1020.89353264123,GALAXY
279,A202105301210455p013259,182.69000993,1.54975455,,,,,
280,T202104271211352p000120,182.89673923,0.02173802,,,,,
281,A202103221410297m035538,212.62390409,-3.92758416,,,,,
282,A202103221449262m025648,222.35934312,-2.94682917,0.987610043939745,0.000204797827201032,0,1110.77639694512,QSO
283,A202104061451288p011037,222.87017413,1.17696051,0.394446233357365,9.54085671947335e-06,0,7195.75517654419,GALAXY
284,T202104181410406m014133,212.66884162,-1.69231565,0.380980262930175,3.28962250552005e-05,0,57.6214016526937,GALAXY
285,A202105121417199m014431,214.3330206,-1.74229805,,,,,
286,T202105301452527p011841,223.21872738,1.3100846,0.0660742977036259,1.20103657986235e-05,0,1252.97234147054,GALAXY
287,A202104061434150p021031,218.56258451,2.17533314,,,,,
288,T202103221425577p002326,216.49188414,0.39004443,,,,,
289,T202104031420144p013321,215.06072687,1.55710591,0.190829315991939,7.05701200840087e-05,0,567.675868204795,GALAXY
290,A202103221422581m024328,215.74224439,-2.72441732,,,,,
291,A202105151407229p000722,211.84543826,0.12288427,0.355573329597006,5.10435771534323e-05,0,234.44086742308,GALAXY
292,A202103221437382p020501,219.40935819,2.08370677,0.186673107172351,7.00181639312248e-05,0,881.85551611241,GALAXY
293,A202103281416417m013932,214.174,-1.659,0.126014621464663,1.86942366979386e-05,0,4332.44006470591,GALAXY
294,T202103221429293m000117,217.37177331,-0.02481928,,,,,
295,A202103221415420m010306,213.92513785,-1.05185991,0.138451198768701,1.05854532313874e-05,0,735.873195320368,GALAXY
296,A202104271209286p003456,182.3691265,0.58226322,,,,,
297,T202104061411454m001349,212.9393,-0.2306,0.0478341295931603,3.28703257696658e-06,0,4283.62048748718,GALAXY
298,T202106021412098p003147,213.03999267,0.5317596,0.105406238581441,2.46182875314236e-05,0,1548.02246767934,GALAXY
299,A202104121433549m025909,218.47886063,-2.98606238,,,,,
300,A202104271157570m011240,179.48776752,-1.21132769,0.111975077045906,3.88856329913692e-06,0,3081.38057124615,GALAXY
301,T202104061421147p005156,215.31115696,0.8668186,0.510442768515835,6.3239153022497e-05,0,1065.56481605768,GALAXY
302,T202105271215480p014500,183.95009888,1.74979081,,,,,
303,T202104031428334m002737,217.1398,-0.4608,0.278071192945122,1.84285024597143e-05,0,1644.87758362293,GALAXY
304,A202104151416398p013440,214.16577624,1.57789727,,,,,
305,A202104061413312p021852,213.37989508,2.31457983,,,,,
306,A202104091407466p000637,211.94443703,0.11036473,,,,,
307,A202104181449216m034917,222.33993001,-3.82163021,,,,,
308,T202104061437125m010012,219.30246396,-1.00331943,1.65797858199218,0.000107012693630399,4,1.8687627017498,GALAXY
309,T202104271205327p014456,181.3868949,1.74829701,0.0670090908467194,8.17504099702932e-06,0,666.835712388158,GALAXY
310,T202105241217452p015741,184.43830634,1.96131119,0.0968806451705502,9.63992775207601e-06,0,844.495915383101,GALAXY
311,T202103281416410m004856,214.1711,-0.8159,0.187097428233491,3.84483589522328e-05,0,1648.59479212388,GALAXY
312,T202105271158002m012128,179.50398571,-1.35995635,,,,,
313,A202103221419493m005423,214.95547124,-0.90652457,0.713361236031163,4.97713805104695e-05,0,2340.45698916912,QSO
314,T202104061445243p005752,221.351,0.9646,,,,,
315,T202104121418583m020408,214.74472085,-2.06859389,0.339813239738968,8.85834294696859e-06,0,2200.69770956039,GALAXY
316,T202105241219403m003519,184.92105488,-0.58343707,,,,,
317,T202103221444187p012914,221.0794231,1.48831734,,,,,
318,T202104061431358p040411,217.89979237,4.06950317,,,,,
319,T202105121421061m000755,215.27702355,-0.13128251,,,,,
320,A202105241219544m005638,184.97693248,-0.94419719,,,,,
321,A202103221451248m024325,222.85350784,-2.72387512,,,,,
322,T202104031433065p020213,218.2771,2.0369,0.111939576091406,2.55632891252273e-05,0,961.706995685119,GALAXY
323,A202104091408577p011030,212.24042255,1.17512508,,,,,
324,T202104271209125p021524,182.30180847,2.25419608,,,,,
325,A202104271207362p000507,181.90104168,0.08530659,0.378037466692462,3.14289359284997e-05,0,6961.56864197552,QSO
326,T202104061434574m020527,218.73822136,-2.09125371,,,,,
327,T202103221431402m010431,217.91767148,-1.07568224,,,,,
328,A202105271215199p015916,183.83285736,1.9876654,0.187164510872655,5.0349521981891e-06,0,4443.24218297005,GALAXY
329,T202104061431504m004723,217.9597,-0.7898,,,,,
330,A202105031410223m011849,212.59294855,-1.31367731,0.375445243765392,1.89365872602732e-05,0,386.191052734852,GALAXY
331,A202104061417040p014313,214.2669,1.7205,0.0766724477579804,6.29098216760429e-06,0,2429.49183475971,GALAXY
332,A202103221444048m004220,221.02012573,-0.70554886,0.432628486777138,5.22489895988541e-05,0,117.968323931098,GALAXY
333,T202105241152221p000132,178.09217386,0.0252232,,,,,
334,T202104031432253p014347,218.1053,1.7297,0.275788514833407,1.95654989631803e-05,0,377.566473633051,GALAXY
335,A202104151446487m003751,221.70314308,-0.63101196,,,,,
336,A202104271204156m012213,181.06497835,-1.37033011,,,,,
337,A202105061406055p042910,211.52305328,4.48615568,0.771202682699778,6.72480647248098e-05,0,170.442218333483,GALAXY
338,A202105151435264p001221,218.86045847,0.2060605,,,,,
339,T202105241209012p000429,182.25037109,0.07161223,,,,,
340,A202105181414374m004731,213.65602309,-0.79230187,,,,,
341,A202105271357544p035721,209.47685791,3.95597352,0.32984140840473,5.68346816514235e-05,0,1279.59899409115,QSO
342,A202105271159422m003831,179.92599293,-0.64202943,0.168997121618657,2.6029859014751e-06,0,3714.73943996429,GALAXY
343,A202104271206254p003103,181.60603773,0.51758834,0.609167407777262,2.0769960058125e-05,0,3191.15181285143,GALAXY
344,A202103221408412p002445,212.17167273,0.41239437,0.323782541356111,3.78550408841539e-05,0,4012.77609944344,QSO
345,A202103221452176m023029,223.0735687,-2.508216,0.317984483124972,1.44390049928019e-05,0,1679.28944733739,GALAXY
346,A202104091432062p003738,218.02622312,0.62728657,,,,,
347,T202103221440354p000303,220.14802458,0.05066415,0.180150680777844,5.14775910696809e-05,0,94.9445787351578,GALAXY
348,A202105121434429m031621,218.67871435,-3.27257629,0.599188267137603,5.91106437879957e-05,0,464.299665050581,GALAXY
349,T202103221447029p002832,221.76210991,0.47609622,,,,,
350,A202104181436010m015503,219.004069,-1.91766994,0.361202195649553,1.33008701521681e-05,0,9200.62736222148,GALAXY
351,T202105301218215p002733,184.59059777,0.45991677,,,,,
352,T202103221425030m010320,216.26308419,-1.05528594,0.172210168348305,1.53609323761242e-05,0,354.80946110189,GALAXY
353,A202103221452339m034732,223.14117819,-3.79249967,0.319264461167206,1.1204576439172e-05,0,2753.13659101725,GALAXY
354,A202105271157013p001239,179.25560989,0.21083938,0.166911055384376,1.46191374109658e-05,0,2370.59217342734,GALAXY
355,A202105181423407m005842,215.91985085,-0.97868923,,,,,
356,A202105151438022p011248,219.50915938,1.21338883,,,,,
357,T202103221451408m020026,222.91952366,-2.00495792,,,,,
358,T202104061443579m010820,220.9911,-1.1389,0.231039835725468,9.95744054937061e-05,0,370.948123706505,GALAXY
359,A202105241158256p004820,179.60669083,0.80561625,0.199776132777175,2.44745908598288e-05,0,4963.24530545622,QSO
360,A202105271209206p005820,182.33567757,0.97231202,0.687525517351117,7.58337261530355e-05,0,206.410915255547,GALAXY
361,A202105271220429p002238,185.17891917,0.37736602,,,,,
362,T202104151420215p014409,215.08974374,1.7361147,0.20369963265693,6.40829775308486e-06,0,1749.36624646187,GALAXY
363,T202105241206426p015843,181.6755287,1.9789142,,,,,
364,A202104291415089p002113,213.78698638,0.35372867,0.184190643151187,8.67759559363971e-06,0,445.08751398325,GALAXY
365,T202103221418520m024521,214.71708354,-2.75757169,,,,,
366,T202104271202076m015516,180.53119298,-1.9215674,0.167990384050664,4.75367589814432e-06,0,1422.94925689697,GALAXY
367,A202105121441233m022821,220.34710511,-2.47271264,1.88307542013177,0.000242697438522407,0,901.975772410631,QSO
368,T202105271216241p011912,184.10401144,1.31817225,,,,,
369,A202103221455234m005922,223.84747469,-0.98947488,,,,,
370,A202104061437505m001138,219.46083228,-0.19362655,0.144737600666206,7.9053843775295e-05,0,188.430903873872,GALAXY
371,T202103221429023p023342,217.25934259,2.56203176,0.142962078339471,2.82348089382418e-06,0,11101.1509666443,GALAXY
372,A202104091420122m005814,215.0510584,-0.9707549,,,,,
373,A202103221408578m005300,212.2412,-0.8834,0.635929993172099,6.16206316470086e-05,0,1455.75923077762,QSO
374,T202105121446450p002414,221.68626653,0.40168493,,,,,
375,A202103221431564m034803,217.98526827,-3.80096718,,,,,
376,T202104271217522m005428,184.46664939,-0.90715853,0.0211294829788066,2.4909906801306e-06,0,6287.17250804976,GALAXY
377,T202105241208462m021754,182.19078055,-2.29815769,,,,,
378,T202105121420052p001115,215.02201029,0.18569235,,,,,
379,T202104151417489p013324,214.4533329,1.56010447,,,,,
380,T202103221426061m005404,216.52650395,-0.90232772,,,,,
381,T202105271206174m005511,181.57414314,-0.91884071,,,,,
382,A202104061451242m021316,222.85097787,-2.2212608,,,,,
383,A202104031433012p004332,218.25518103,0.72569054,0.489062850464122,3.011323184152e-05,0,555.406670719385,GALAXY
384,A202105301432587p023623,218.24491435,2.60624155,0.313553671897258,2.52319662679133e-05,0,5663.72522619367,QSO
385,A202105181454143m010538,223.55993867,-1.09423505,,,,,
386,T202104061433100m020237,218.2917,-2.0439,0.0534799995632841,4.91469336707035e-06,0,1422.05852863193,GALAXY
387,A202105151443546m004840,220.97763091,-0.81141806,,,,,
388,A202105271218418p002820,184.67436092,0.47235129,1.68102619725178,0.000240537706949451,0,17.5089030489326,QSO
389,T202103221443426m004634,220.93253543,-0.77325924,,,,,
390,A202104151450417m031905,222.67389426,-3.31785801,,,,,
391,A202104061419362m040241,214.90105012,-4.04487476,,,,,
392,A202104181435026m003406,218.76117725,-0.56874912,0.339660609120389,9.32052467731045e-06,0,2058.54598404467,GALAXY
393,T202106021411460m020655,212.94174201,-2.11501797,,,,,
394,A202105271215472m003047,183.94682699,-0.51324992,0.206633824849066,0.000122707746087853,0,227.341326376889,GALAXY
395,A202104061454080m023217,223.53324377,-2.53818059,,,,,
396,T202104061427205m000713,216.8354,-0.1204,0.215437515448588,3.64888889836233e-05,0,213.736613638699,GALAXY
397,T202104151406081p011148,211.53386689,1.19639942,,,,,
398,T202104031439139p022251,219.80438573,2.38165421,,,,,
399,A202105151449326p000342,222.38592585,0.06187391,,,,,
400,T202103221410460p010610,212.69026691,1.1030418,,,,,
401,T202105271214440m015732,183.68327881,-1.95781249,,,,,
402,T202105301434113p034128,218.54915719,3.68993995,,,,,
403,A202103221432532p005029,218.22184599,0.84144789,0.914479343626689,6.06373956233087e-05,0,342.638283144683,GALAXY
404,A202105271215498m002330,183.95750592,-0.3917869,0.723193987856945,0.000130178885314044,0,790.157641924918,QSO
405,A202105181446035m015059,221.51474106,-1.85009017,0.295001778200766,5.90946468307934e-05,0,688.020029887557,GALAXY
406,A202104031414082m001624,213.5342475,-0.2738317,0.142854804781869,0.000103908060762963,0,24.5708156190813,GALAXY
407,A202105121442192p005126,220.58022951,0.85748307,0.344571469303273,0.000110665553398391,0,160.668984181248,GALAXY
408,A202104061436258m013511,219.10756727,-1.58658376,0.303258121488944,4.42154493610849e-05,0,1391.86514792591,QSO
409,A202103221408139m033502,212.05786423,-3.58396047,0.71736661516254,4.66091189702113e-05,0,441.856991916895,GALAXY
410,T202103221431450p002815,217.93677323,0.47068444,,,,,
411,A202105271207572m002652,181.98845454,-0.44784008,,,,,
412,T202103221411516m011106,212.9651356,-1.18559898,0.138177335072887,1.07360719424742e-05,0,674.441044986248,GALAXY
413,A202104151454201p012420,223.58397719,1.40588524,,,,,
414,T202105271212080m002219,183.03299125,-0.37002808,,,,,
415,T202104061418248m023553,214.6033,-2.5984,0.0947370336307082,7.99379534239054e-06,0,2020.2443523109,GALAXY
416,A202104061449553m011022,222.4806,-1.1729,0.257792579948261,0.000104088749968942,0,217.213622735813,GALAXY
417,A202104091432260p004340,218.10863124,0.72779155,0.235181080990716,3.05753115289018e-05,0,431.598850587383,GALAXY
418,A202105241154142p000516,178.55932416,0.08774782,0.369415528523881,5.92626340791751e-05,0,1766.8456415832,QSO
419,T202105271214387m014717,183.66058178,-1.78718598,1.57026729881051,0.00013397702638967,0,24.425043463707,GALAXY
420,T202105241202208p020022,180.58300146,2.00907474,,,,,
421,T202104061450552m012416,222.72944925,-1.40491686,0.181689619071548,2.79921724260823e-05,0,642.369994863868,GALAXY
422,A202104061432220p004822,218.09184616,0.80627654,,,,,
